Unnamed: 0,title,tags,heading,source,text,bias_rating
15211,Senate Dems Block $250 Billion Boost for Small Businesses,"['Economy And Jobs', 'Economic Policy', 'US Senate', 'Democratic Party', 'Business']",Why Democrats are blocking a bill that boosts funding for small businesses,Vox,"Democrats are blocking an attempt to give small businesses a $250 billion boost. But why?
At first glance, it’s a surprising move, since Democrats support providing more funding to small businesses and workers experiencing severe economic trouble caused by the fallout of the coronavirus outbreak. But the answer is simple: Democrats want to use the leverage they have in Congress so that Republicans don’t just approve more money for small businesses while leaving out other programs that also desperately need more funding.
This approach was evident Thursday when Senate Democrats...",left
15212,Senate Dems Block $250 Billion Boost for Small Businesses,"['Economy And Jobs', 'Economic Policy', 'US Senate', 'Democratic Party', 'Business']",Senate Dems Block Emergency Relief for Small Businesses,Washington Free Beacon,"Senate Democrats voted Thursday to block a $250 billion infusion of cash into small businesses suffering amid the coronavirus pandemic.
The Democratic caucus denied unanimous consent to a bill floated by Senate Majority Leader Mitch McConnell (R., Ky.) that would have added the funds. Democrats then offered their own bill, which would have included not just $250 billion for small businesses but an additional $250 billion for hospitals and state and local governments—Republicans likewise objected.
The dispute comes as new data show unemployment claims surged by 6.6 million over the...",right
15219,Billionaire Philanthropist Tom Steyer Announces Presidential Bid,"['Tom Steyer', '2020 Election', 'Democratic Party', 'Presidential Elections', 'Elections']",Steyer to draw on California methods in presidential bid,Politico,"SAN FRANCISCO — Billionaire activist Tom Steyer says he will use “the exact same methods” in his fledgling Democratic presidential campaign that he’s used for more than a decade in California, where he has registered hundreds of thousands of voters and thrown millions into passing several major ballot measures.
“We’re a get-out-to-the-people, directly-address-the-people organization,’’ Steyer told POLITICO Tuesday. “I’ve been an outsider this whole time in Democratic politics.""",left
15220,Billionaire Philanthropist Tom Steyer Announces Presidential Bid,"['Tom Steyer', '2020 Election', 'Democratic Party', 'Presidential Elections', 'Elections']",How Tom Steyer Made His $1.6 Billion Fortune,Forbes,"Michael Bloomberg refused to run. Howard Schultz is still on the fence. That makes Tom Steyer, a former hedge fund manager from California, the first billionaire to officially challenge America’s first billionaire commander-in-chief for the presidency.
Forbes estimates Steyer’s net worth to be $1.6 billion, making him about half as rich as Trump (worth $3.1 billion) but far wealthier than any other presidential candidate. He has an 1,800-acre cattle ranch and a San Francisco mansion with views of the Golden Gate Bridge. But he mostly focuses his fortune on...",center
15221,Billionaire Philanthropist Tom Steyer Announces Presidential Bid,"['Tom Steyer', '2020 Election', 'Democratic Party', 'Presidential Elections', 'Elections']","Billionaire Tom Steyer Enters Presidential Race, Vowing To Get Corporations Out of Politics",Reason,"Billionaire Tom Steyer—whose name recognition of late centers around his campaign to impeach President Donald Trump—officially entered the presidential race on Tuesday, vowing to confront corporations and lessen their sway over the political system.
""I think people believe that the corporations have bought the democracy. That the politicians don't care about them or respect them,"" he said in a video announcement. ""Really what we're trying to do is make democracy work by pushing power down to the people.""
Although Steyer has not yet outlined a policy platform, he has been...",right
15222,Senate Judiciary Committee Advances Barrett Nomination over Democratic Boycott,"['US Senate', 'Senate Judiciary Committee', 'Republican Party', 'Democratic Party', 'Amy Coney Barrett', 'Lindsey Graham', 'Supreme Court']",Senate judiciary committee votes to advance Amy Coney Barrett nomination,The Guardian,"Republicans on the Senate judiciary committee voted unilaterally Thursday to advance Amy Coney Barrett’s supreme court nomination to the full Senate despite Democrats’ refusal to sit in the hearing room for what they called a naked “power grab”.
Democratic senators had announced the night before that they would not participate in any move to install Donald Trump’s third supreme court nominee even as tens of millions of Americans vote in a presidential election less than two weeks away.
No supreme court nominee has ever been installed so close to a...",left
15223,Senate Judiciary Committee Advances Barrett Nomination over Democratic Boycott,"['US Senate', 'Senate Judiciary Committee', 'Republican Party', 'Democratic Party', 'Amy Coney Barrett', 'Lindsey Graham', 'Supreme Court']",Republicans advance Barrett's Supreme Court nomination after Democrats boycott committee vote,The Hill,"Republicans on the Senate Judiciary Committee voted on Thursday to advance Judge Amy Coney Barrett’s Supreme Court nomination after Democrats boycotted the vote.
The panel voted 12-0 to send Barrett’s nomination to the full Senate, paving the way for President Trump’s nominee to be confirmed to the Supreme Court early next week. Every Republican on the panel supported her nomination and no Democratic senator voted.
Every GOP senator was present for the vote, meeting the committee's rule that 12 members of the panel must be present to report a...",center
15224,Senate Judiciary Committee Advances Barrett Nomination over Democratic Boycott,"['US Senate', 'Senate Judiciary Committee', 'Republican Party', 'Democratic Party', 'Amy Coney Barrett', 'Lindsey Graham', 'Supreme Court']",Senate panel sends Amy Coney Barrett’s Supreme Court nomination for full vote,New York Post (News),"The Senate Judiciary Committee voted 12-0 to confirm Judge Amy Coney Barrett to the Supreme Court despite the Democratic members of the panel boycotting the hearing.
The nomination will now move to a full Senate vote on Monday.
Sen. Lindsey Graham on Thursday said he will not allow Democrats to “take over” the Senate Judiciary Committee’s confirmation vote for Barrett after they made good on their threat to boycott the hearing.
“We’re not going to allow them to take over the committee,” Graham said in his opening statement. “They made...",right
15228,US Senate Begins Week with Open-Ended Debate on Immigration,"['US Senate', 'Politics']","Democrats lack plan, concessions for deal to protect Dreamers as immigration debate begins",Washington Times,"Democrats enter this week’s immigration debate with the goal of protecting illegal immigrant Dreamers but with little strategy for how to get there, saying they will take their chances when the fight plays out on the floor of the Senate.",right
15229,US Senate Begins Week with Open-Ended Debate on Immigration,"['US Senate', 'Politics']","Senate Begins ‘Wild’ Week of Debate on Immigration, Outcome Unknown",New York Times (News),"With the fate of hundreds of thousands of young, undocumented immigrants in the balance, the Senate on Monday began an open-ended debate on immigration — an exceedingly rare step that, in effect, will allow senators to attempt to build a bill from scratch on the Senate floor.",left
15230,US Senate Begins Week with Open-Ended Debate on Immigration,"['US Senate', 'Politics']",McConnell Opens Immigration Debate Backing Trump's Framework,Bloomberg,"Senate Majority Leader Mitch McConnell threw his support behind immigration legislation that tracks President Donald Trump’s framework, making an opening bid in what is likely to be an extended debate with a proposal that’s already been rejected by Democrats.",left
15246,Off-Year State Elections Prompt 2020 Speculation,"['State Elections', 'Kentucky', 'Mississippi', 'Virginia', 'Democrats', 'Republicans', 'Donald Trump', 'Election 2020', 'Elections']","Polls close in Kentucky, Mississippi to follow, in elections testing Trump's political power",NBC News (Online),"WASHINGTON — The governor's race is too close to call in Kentucky, NBC News projects, one of three states with off-year elections Tuesday that will test both President Donald Trump's ability to motivate Republican voters in the midst of the impeachment inquiry and Democrats' chances of capitalizing on his unpopularity ahead of next year's presidential election.
Trump injected himself into two governors' races in the South, holding a rally in Tupelo, Mississippi, for Lt. Gov. Tate Reeves last Friday and then traveling to Lexington, Kentucky, on Monday to boost Gov....",left
15247,Off-Year State Elections Prompt 2020 Speculation,"['State Elections', 'Kentucky', 'Mississippi', 'Virginia', 'Democrats', 'Republicans', 'Donald Trump', 'Election 2020', 'Elections']",Polls close as off-year election results offer clues to 2020,Associated Press,"Polls closed Tuesday in four states where off-year governor’s races and legislative elections offer a test of voter enthusiasm and party organization amid impeachment proceedings against President Donald Trump and a fevered Democratic presidential primary scramble.
Results in Kentucky, Mississippi, New Jersey and Virginia won’t necessarily predict whether Trump will be reelected or which party will control Congress after the general election next fall. But partisans of all stripes invariably will scrutinize the results of these odd-year elections for clues about how voters are reacting to the impeachment saga and...",left
15248,Off-Year State Elections Prompt 2020 Speculation,"['State Elections', 'Kentucky', 'Mississippi', 'Virginia', 'Democrats', 'Republicans', 'Donald Trump', 'Election 2020', 'Elections']","GOP's Bevin trailing in Kentucky gubernatorial race, as Trump calls for 'angry majority' to rise",Fox News (Online News),"Republican incumbent Gov. Matt Bevin was narrowly ahead Tuesday evening in the closely contested governor's race in Kentucky, where President Trump has called for an ""angry majority"" of GOP voters -- a nod to Richard Nixon's “silent majority"" and Ronald Reagan's “moral majority"" -- to send a powerful message to Democrats heading into the 2020 election season.
With 62 percent of precincts reporting, Bevin was leading Democratic Attorney General Andy Beshear, 49.4 percent (456,332 votes) to 48.5 percent (448,018 votes). But in a worrying sign for Republicans, Bevin was underperforming...",right
15252,Election Coverage: Competitive Senate Races,"['US Senate', 'Media Industry', 'Republican Party', 'Democratic Party', 'Lindsey Graham', 'Joni Ernst', 'Susan Collins', 'Arizona', 'South Carolina', 'Michigan', 'Minnesota', 'Maine', 'Elections']",A guide to 2020′s most important Senate races,CNBC,"Whether Donald Trump or Joe Biden gets sworn in as president in January, the composition of the Senate will shape what they can accomplish.
Republicans and Democrats have settled into the final weeks of a high-stakes fight for two years of Senate control. The party that wins a majority will not only dictate what policies the president can pass — on issues from health care to taxes and climate change — but also play a role in who he puts on federal courts.
The GOP holds a 53-47...",center
15253,Election Coverage: Competitive Senate Races,"['US Senate', 'Media Industry', 'Republican Party', 'Democratic Party', 'Lindsey Graham', 'Joni Ernst', 'Susan Collins', 'Arizona', 'South Carolina', 'Michigan', 'Minnesota', 'Maine', 'Elections']",These Are Some of the Biggest US Senate Races to Watch in the 2020 Election,CBN,"The current balance in the US Senate is 53 Republicans and 47 Democrats (including two Independents who vote with the Democrats). In 2020, 35 seats are being contested, including two special elections for appointees replacing two senators felled by illness: Georgia Sen. Johnny Isakson and Arizona Sen. John McCain.
Democrats need three or four seats to wrest Senate control from Republicans. If Biden wins the presidency, they need three seats; if Trump is re-elected, they need four. The GOP faces daunting odds since they must defend 23 seats, almost double...",right
15254,Election Coverage: Competitive Senate Races,"['US Senate', 'Media Industry', 'Republican Party', 'Democratic Party', 'Lindsey Graham', 'Joni Ernst', 'Susan Collins', 'Arizona', 'South Carolina', 'Michigan', 'Minnesota', 'Maine', 'Elections']","The 10 Senate seats most likely to flip, one week from Election Day",CNN (Online News),"The Senate majority is firmly within Democrats' reach with just a week to go until Election Day.
That wasn't necessarily expected a year ago, but Democrats' improving fortunes have a lot do with President Donald Trump. Republicans breathed a sigh of relief after the second presidential debate last week, where they think the President at least didn't hurt himself. But Trump has been a consistent drag on down-ballot Republicans, and he's spurred Democrats to raise staggering sums of money.",left
15270,Perspectives: James Carville and the Language of 'Wokeness',"['Campaign Rhetoric', 'Democratic Party', 'James Carville', 'Woke', 'Culture', 'Elections', 'Politics', 'Race And Racism']",You Don’t Have to Be Woke to Dislike Anti-Woke Democrats,Ed Kilgore,"If you have been anywhere within range of conservative talking points on either side of the Atlantic during the past few months, you are surely aware that “anti-wokeness” has become central to the right’s assault on their political enemies. There are various explanations for this phenomenon, ranging from not-so-secret pandering to racism and sexism to the absence of a substantive conservative agenda these days.
Personally, I think it’s catnip for the right in no small part because it enables culture warriors fighting such strange ideas as equality to pose as...",left
15271,Perspectives: James Carville and the Language of 'Wokeness',"['Campaign Rhetoric', 'Democratic Party', 'James Carville', 'Woke', 'Culture', 'Elections', 'Politics', 'Race And Racism']",Are Democrats Too Woke for Voters?,Jonathan Bernstein,"Possibly. But the reality is that slogans and rhetoric make very little difference in elections.
Tuesday’s big flap was an interview at Vox with James Carville, who accused Democrats of being too “woke” and using “faculty lounge” language instead of rhetoric voters like. Kevin Drum adds: “one thing that’s clear is that Republicans sure think that attacking wokeness is a winning strategy.”
I’m not so sure. The truth is that all the rhetoric probably doesn’t matter much. If the economy is doing well, then the president’s party benefits. Voters tend...",center
15272,Perspectives: James Carville and the Language of 'Wokeness',"['Campaign Rhetoric', 'Democratic Party', 'James Carville', 'Woke', 'Culture', 'Elections', 'Politics', 'Race And Racism']",When Wokeness Becomes Weakness,Ross Douthat,"Recently, James Carville, the unfrozen Clintonite of Democratic politics, stirred a predictable controversy by complaining about “wokeness” in an interview with Sean Illing of Vox. Everyone has a different definition of the term, but Carville’s was one you hear a lot from strategically minded Democrats: Wokeness is “faculty lounge” rhetoric, the language of elite hyper-educated progressivism, entering into mass politics in a way that turns a lot of normal people off.
Framed this way, intra-Democratic debates about the new progressivism often boil down to word choice and emphasis. Do you...",right
15276,Hillary Officially Running in 2016,"['Presidential Elections', 'Elections']",Hillary Clinton’s Presidential Campaign to Make a Low-Key Start,Wall Street Journal (News),"Hillary Clinton will launch her second campaign for the White House on Sunday with much less fanfare than the standard 2016 rollout: She’ll post a video online, followed by small events with voters spaced out slowly over coming weeks.
The strategy stands in contrast to Republican contenders, who have kicked o",center
15277,Hillary Officially Running in 2016,"['Presidential Elections', 'Elections']",Hillary Clinton Announces 2016 Presidential Bid,New York Times (News),"Hillary Rodham Clinton will seek the presidency for a second time, her advisers said Sunday, ending two years of speculation and coy denials and immediately establishing herself as the likely 2016 Democratic nominee.
The announcement came in emails from John Podesta, Mrs. Clinton’s campaign chairman, to donors and others.
The announcement effectively began what could be one of the least contested races, without an incumbent, for the Democratic presidential nomination in rece",left
15278,Hillary Officially Running in 2016,"['Presidential Elections', 'Elections']","Hillary Clinton, Ready for an Iowa Panderfest",Breitbart News,"As Hillary Clinton announces her campaign today, she quite literally stands alone. She’s the sole announced Democrat candidate and the only top-shelf contender.
But that’s not going to help her in Iowa, where voters will still expect to be pandered to as if they were in the center of a hard-fought battle.
“I’ll be waiting to see how aggressively pursued I am,” Jan Bauer, a county Democrat chair, tells The Washington Post. “We really are that spoiled,” adds Bret Nilles, another county chair.
The Clinton campaign understands this–and even seems...",right
15282,Pennsylvania and Nevada Certify Biden's Election Win,"['Elections', '2020 Election', 'Voting Rights And Voter Fraud', 'Pennsylvania', 'Nevada']",Pennsylvania and Nevada certify Biden wins over Trump,CNBC,"Pennsylvania and Nevada on Tuesday officially certified that President-elect Joe Biden defeated President Donald Trump in both states’ elections, making Trump’s effort to reverse Biden’s projected win in the Electoral College even more unlikely to succeed.
The certifications of Biden’s victory in both states — where the Trump campaign had challenged new mail-in ballot processes — came came a day after Michigan certified that he had won the election in that state.
It also came a day after the Trump administration authorized the release of federal funds to the former...",center
15283,Pennsylvania and Nevada Certify Biden's Election Win,"['Elections', '2020 Election', 'Voting Rights And Voter Fraud', 'Pennsylvania', 'Nevada']","Pennsylvania, Nevada certify election results for Biden despite Trump legal challenges",Fox News (Online News),"Pennsylvania and Nevada certified the results of the presidential election in favor of President-elect Joe Biden and Vice President-elect Kamala Harris, amid President Trump and his campaign's legal challenges in the key states.
“Today @PAStateDept certified the results of the November 3 election in Pennsylvania for president and vice president of the United States,” Pennsylvania Gov. Tom Wolf tweeted. “As required by federal law, I’ve signed the Certificate of Ascertainment for the slate of electors for Joe Biden and Kamala Harris.”",right
15284,Pennsylvania and Nevada Certify Biden's Election Win,"['Elections', '2020 Election', 'Voting Rights And Voter Fraud', 'Pennsylvania', 'Nevada']","Pennsylvania certifies Biden win, dimming Trump hopes of overturning election results",NBC News (Online),"Pennsylvania certified its election results Tuesday showing that President-elect Joe Biden won the state, solidifying Biden’s national victory and dealing yet another blow to President Donald Trump’s efforts to overturn the election's outcome.
Pennsylvania Gov. Tom Wolf, a Democrat, tweeted that the Pennsylvania Department of State certified the results Tuesday morning and ""as required by federal law, I’ve signed the Certificate of Ascertainment for the slate of electors for Joe Biden and Kamala Harris.""
""Today's certification is a testament to the incredible efforts of our local and state election officials,...",left
15300,Texas Democrats Leave State As Legislature Considers Voting Bill,"['Voting Rights And Voter Fraud', 'Elections', 'Texas', 'Democratic Party', 'Election Law']",Some Texas Democrats ready to walk as GOP digs in on voting,Associated Press,"The possibility of Texas Democrats staging a second walkout to again stop one of America’s most restrictive new voting measures grew louder Saturday, as hundreds of people waited hours to rail against the GOP’s plan in the largest turnout this year at the state Capitol.
As Republicans made clear they intended this weekend to advance a new election bill — which would prohibit 24-hour polling places, ban drop boxes and stop drive-thru voting — some Democrats who broke quorum in May are now describing it as their best, if not only, option...",left
15301,Texas Democrats Leave State As Legislature Considers Voting Bill,"['Voting Rights And Voter Fraud', 'Elections', 'Texas', 'Democratic Party', 'Election Law']",Texas Democrats Flee State to Highlight G.O.P. Voting Restrictions,New York Times (News),"Texas Democrats fled the state on Monday in a last-ditch effort to prevent the passage of a restrictive new voting law in the Republican-controlled legislature, heading to Washington to draw attention to what they portray as a damaging assault on the right to cast a ballot.
The group left Austin in midafternoon on a pair of chartered flights that were scheduled to arrive by the early evening. An official involved with the effort said more than 51 of the 67 State House Democrats members had signed on, enough to prevent...",left
15302,Texas Democrats Leave State As Legislature Considers Voting Bill,"['Voting Rights And Voter Fraud', 'Elections', 'Texas', 'Democratic Party', 'Election Law']",Texas Democrats skipping town once again as legislature reconsiders GOP voting bills,Fox News (Online News),"Democrats in the Texas House of Representatives are once again fleeing the state in a second bid to prevent the Republican majorities in the legislature to pass a controversial GOP-sponsored elections bill to strengthen voting access rules.
The Democratic lawmakers aim to fly to Washington, D.C. on Monday, a source with knowledge of the plans confirmed to Fox News, in order to deny the quorum needed in the House to pass the voting measures. Republicans argue the bill would provide greater election security, while Democrats charge it would suppress voter turnout of minorities. ",right
15318,Obama Keeps Edge in Polls,"['Presidential Elections', 'Elections']",Obama Leads on Expectations Ã¢â‚¬â€œ But the Race Itself Stays Close,ABC News (Online),"Registered voters by 2-1 think Barack Obama will win the upcoming presidential debates and go on to prevail in the November election. But expectations aside, the race remains close, with strengths and vulnerabilities for both candidates in the campaign ahead.",left
15319,Obama Keeps Edge in Polls,"['Presidential Elections', 'Elections']","Obama widens lead, confidence against Romney",Washington Times,"President Obama has opened a sizable lead over Mitt Romney in polling ahead of the election as both Democrats and Republicans are increasingly convinced that he is going to win re-election, according to The Washington Times/Zogby Poll released Sunday.",right
15320,Obama Keeps Edge in Polls,"['Presidential Elections', 'Elections']",Obama Keeps Edge in Polls,Wall Street Journal (News),"President Barack Obama leads Mitt Romney 52-41 across swing states, though the race is close nationally, a new Washington Post-ABC News poll finds.",center
15335,David Duke Endorsement for Trump,"['Presidential Elections', 'Elections']","Trump goes on defense over Mussolini quote, David Duke endorsement",Washington Times,"Republican presidential front-runner Donald Trump was grilled Sunday on his opinion of Italian fascist leader Benito Mussolini and white nationalist David Duke, after both popped up in references to his campaign.
Mr. Duke, a former Ku Klux Klan grand wizard and former member of the Louisian",right
15336,David Duke Endorsement for Trump,"['Presidential Elections', 'Elections']","Trump won't disavow support from KKK, David Duke",CNN (Online News),"Donald Trump wouldn't disavow former Ku Klux Klan grand wizard David Duke's support for his presidential bid, saying Sunday that he knows nothing about the white supremacist leader.
""Just so you understand, I don't know anything about David Duke, OK?"" Trump tol",left
15337,David Duke Endorsement for Trump,"['Presidential Elections', 'Elections']",Donald Trump declines to disavow David Duke and the KKK,Vox,"Appearing this morning on Jake Tapper's State of the Union, Donald Trump was asked to disavow support from former Ku Klux Klan leader David Duke and other white supremacists and politely declined.
Trump, being a cautious sort and not one to just talk without gathering all the facts and giving a matte",left
15338,"Congress, Biden Move to Seize and Sell Assets of Russian Oligarchs","['Politics', 'US Congress', 'Joe Biden', 'Russian Oligarchs', 'Ukraine War', 'Russia']",US to seize and sell Russian oligarchs' property,BBC News,"The White House has proposed giving the government greater power to seize and sell the assets of Russian oligarchs, and transfer their proceeds to Ukraine.
The legislative proposal, released on Thursday morning, will be presented to Congress for consideration.
The measures would make it easier for the US to seize and sell oligarchs' assets, and use the funds ""to remediate harms of Russian aggression"".
Similar legislation was recently passed in the US House of Representatives.
But the new White House plans go further by calling for inter-agency collaboration between the...",center
15339,"Congress, Biden Move to Seize and Sell Assets of Russian Oligarchs","['Politics', 'US Congress', 'Joe Biden', 'Russian Oligarchs', 'Ukraine War', 'Russia']",Biden sending Congress proposals to further crack down on Russian oligarchs over war in Ukraine,Fox News (Online News),"President Biden on Thursday is sending Congress proposals for new legislation allowing the U.S. to further crack down on Russian oligarchs as punishment for Moscow’s bloody invasion of Ukraine, the White House has announced. 
The proposed measures, which the White House says were drafted in close coordination with the Treasury, Justice, State and Commerce Departments, will ""enhance the United States Government’s authority to hold the Russian government and Russian oligarchs accountable for President Putin’s war against Ukraine."" 
""This package of proposals will establish new authorities for the forfeiture of property linked to Russian kleptocracy, allow the...",right
15340,"Congress, Biden Move to Seize and Sell Assets of Russian Oligarchs","['Politics', 'US Congress', 'Joe Biden', 'Russian Oligarchs', 'Ukraine War', 'Russia']",House Bill Asks Biden To Sell Seized Oligarch Assets To Help Ukraine,HuffPost,"The House of Representatives on Wednesday overwhelmingly passed a bill calling on President Joe Biden to liquidate the seized assets of oligarchs linked to Russian President Vladimir Putin to fund efforts to help the Ukrainian people.
The ’’Asset Seizure for Ukraine Reconstruction Act,” introduced by Rep. Tom Malinowski (D-N.J.) and Rep. Joe Wilson (R-S.C.), was passed 417-8. The measure is symbolic, since it wouldn’t force Biden to do anything.
“It is hard to imagine giving Russia’s wealth back to Putin while Ukraine lies in ruin and Ukrainians are burying their dead,” Malinowski...",left
15341,Lawmakers Announce Bipartisan Deal to Ban Russian Oil,"['US Congress', 'Russia', 'Ukraine War', 'Energy', 'Oil', 'Gas Prices', 'Fossil Fuels', 'World', 'Economy And Jobs', 'Inflation', 'Volodymyr Zelenskyy', 'Saudi Arabia', 'Venezuela', 'Bipartisanship', 'Politics']",Congress moves to bar Russian energy imports and end favorable trade relations.,New York Times (News),"A bipartisan group of lawmakers said on Monday that they would move forward with legislation that would ban imports of Russian energy into the United States and suspend normal trade relations with Russia and Belarus in response to the invasion of Ukraine.
The legislation is aimed at inflicting further financial pain on Russia and Belarus, which has been aiding the conflict, by cutting off Russia’s oil exports into the United States and giving President Biden the ability to increase tariffs on products from both countries.",left
15342,Lawmakers Announce Bipartisan Deal to Ban Russian Oil,"['US Congress', 'Russia', 'Ukraine War', 'Energy', 'Oil', 'Gas Prices', 'Fossil Fuels', 'World', 'Economy And Jobs', 'Inflation', 'Volodymyr Zelenskyy', 'Saudi Arabia', 'Venezuela', 'Bipartisanship', 'Politics']","Bipartisan group of lawmakers pushes not just for ban on Russian oil, but broad trade halt",MarketWatch,"Washington’s efforts to punish Russia for its invasion of Ukraine continued to ramp up Monday, as a bipartisan group of lawmakers announced an agreement on a “legislative path forward to ban the import of energy products from Russia and to suspend normal trade relations with both Russia and Belarus.”
The agreement involves the House Ways and Means Committee’s chairman, Democratic Rep. Richard Neal of Massachusetts, and its top Republican, Rep. Kevin Brady of Texas, along with the Senate Finance Committee’s chairman, Democratic...",center
15343,Lawmakers Announce Bipartisan Deal to Ban Russian Oil,"['US Congress', 'Russia', 'Ukraine War', 'Energy', 'Oil', 'Gas Prices', 'Fossil Fuels', 'World', 'Economy And Jobs', 'Inflation', 'Volodymyr Zelenskyy', 'Saudi Arabia', 'Venezuela', 'Bipartisanship', 'Politics']",Biden admin says ‘no decision has been made’ on possible ban of Russian oil,Fox News (Online News),"The Biden administration is considering a possible ban of oil imports from Russia to the United States, but ""no decision has been made at this time,"" an administration official told Fox News.
Secretary of State Antony Blinken said Sunday that the administration is speaking with partners and allies ""to look, in a coordinated way, at the prospect of banning the import of Russian oil, while making sure there is still an appropriate supply of oil on world markets.""",right
15359,Midterm Election Voter Integrity Concerns,"['Voting Rights And Voter Fraud', 'Elections']",Election integrity concerns preventing Americans from voting in midterms: Report,Washington Times,"Roughly one in five adults are reluctant to cast ballots in next month’s midterm races because of concerns related to the integrity of the nation’s election systems, a report revealed Wednesday.",right
15360,Midterm Election Voter Integrity Concerns,"['Voting Rights And Voter Fraud', 'Elections']",OPINION: The Election Has Already Been Hacked,Guest Writer - Left,"Even if not a single voting machine has been compromised, we’re in trouble.",left
15361,Midterm Election Voter Integrity Concerns,"['Voting Rights And Voter Fraud', 'Elections']",U.S. election integrity depends on security-challenged firms,Chicago Tribune,"It was the kind of security lapse that gives election officials nightmares. In 2017, a private contractor left data on Chicago's 1.8 million registered voters — including addresses, birth dates and partial Social Security numbers — publicly exposed for months on an Amazon cloud server.",center
15371,Bipartisan Group of Senators Propose Coronavirus Relief Package,"['Coronavirus', 'Bipartisanship', 'US Senate', 'Economic Policy']",Bipartisan Group of Lawmakers Propose COVID Relief Package as Negotiations Stall,Townhall,"A bipartisan group of lawmakers introduced a COVID relief package on Tuesday morning that represents a compromise between Republicans and Democrats as negotiations are stalled. The package totals $908 billion, and includes funding for unemployment insurance, state and local governments, vaccine development, education, housing subsidies, child care, the paycheck protection program (PPP), and other COVID-related causes.
Co-sponsors of the legislation includes Sens. Joe Manchin (D-WV), Mitt Romney (R-UT), Susan Collins (R-ME) and others. The $908 billion price tag is higher than Senate Majority Leader Mitch McConnell would like, and...",right
15372,Bipartisan Group of Senators Propose Coronavirus Relief Package,"['Coronavirus', 'Bipartisanship', 'US Senate', 'Economic Policy']","Bipartisan, bicameral group unveils $908 billion coronavirus proposal",The Hill,"A bipartisan group of lawmakers unveiled a $908 billion coronavirus relief proposal on Tuesday, as leadership faces growing pressure to cut a deal.
The measure, rolled out by more than a dozen members from the House and Senate, comes as cases are climbing across the country and Congress is running out of time to clinch a long-stalled fifth bill with lawmakers scheduled to leave for the year as soon as next week.
Sen. Joe Manchin (D-W.Va.) said it would be ""inexcusable"" for Congress to leave town for the year without...",center
15373,Bipartisan Group of Senators Propose Coronavirus Relief Package,"['Coronavirus', 'Bipartisanship', 'US Senate', 'Economic Policy']","Bipartisan group of senators prepares $908 billion stimulus plan, aiming to break partisan logjam",Washington Post,"A bipartisan group of senators unveiled an approximately $908 billion stimulus proposal on Tuesday, aiming to break a months-long partisan impasse over providing emergency federal relief to the U.S. economy.
Congress has faced increasing pressure to approve additional economic relief since talks between the White House and House Democrats collapsed, first over the summer and then again in the fall ahead of the Nov. 3 presidential election.
With negotiations among congressional leaders at an impasse, rank-and-file senators in both parties have for several weeks worked together on a proposal that...",left
15374,4/20: Will the Senate Decriminalize Recreational Marijuana Nationwide?,"['Culture', 'Marijuana Legalization', 'US Senate', 'Politics', 'Polarization', 'Partisan Divide', 'Chuck Schumer', 'Marco Rubio', 'Polls', 'Drugs', 'Business']",Why Do GOP Lawmakers Still Oppose Legalizing Weed?,FiveThirtyEight,"Today is 4/20, the holiday for stoners and weed enthusiasts around the world. Legalizing marijuana is no longer a fringe issue championed mainly by those partaking in the day’s festivities either. Over the past two decades, we’ve seen a remarkable rise in support for legalization. Polls over the past year from Civiqs, Quinnipiac and Gallup show that roughly 7 in 10 American adults think the use of cannabis should be legal, double the share who thought so 20 years ago.
In fact, a majority of registered voters in all 50 states now favor making cannabis legal, according...",center
15375,4/20: Will the Senate Decriminalize Recreational Marijuana Nationwide?,"['Culture', 'Marijuana Legalization', 'US Senate', 'Politics', 'Polarization', 'Partisan Divide', 'Chuck Schumer', 'Marco Rubio', 'Polls', 'Drugs', 'Business']","Congress Should Not Legalize Marijuana, Marco Rubio Says, Because Black-Market Weed Is 'Laced With Fentanyl'",Reason,"When Sen. Marco Rubio (R–Fla.) was seeking the 2016 Republican presidential nomination, a local paper noted that he had ""a long history speaking out against marijuana legalization."" Given that history and the fact that Rubio's position is rejected by two-thirds of Americans, you might think he would be prepared to defend marijuana prohibition with cogent arguments.
If so, you would be wrong. In a recent interview with a Pensacola TV station, Rubio worried that legalization would encourage teenagers to use cannabis, which would be a ""gateway"" to other drugs, and warned that black-market marijuana is ""laced...",right
15376,4/20: Will the Senate Decriminalize Recreational Marijuana Nationwide?,"['Culture', 'Marijuana Legalization', 'US Senate', 'Politics', 'Polarization', 'Partisan Divide', 'Chuck Schumer', 'Marco Rubio', 'Polls', 'Drugs', 'Business']",Weed Laws in These States Will Totally Harsh Your 4/20 Vibe,Vice,"Here we are at another 4/20, and Congress still hasn’t legalized marijuana nationwide. Last July, Senate Majority Leader Chuck Schumer, along with Senate Finance Committee Chairman Ron Wyden and Sen. Cory Booker, unveiled the Cannabis Administration and Opportunity Act (CAOA). It was supposed to be introduced on the Senate floor this month, but the bill was not formally filed. ",left
